base_contrast_id,contrast_id,family,book_question,slice_name,slice_value,paired_decision_n,mean_delta,mean_delta_ci95_low,mean_delta_ci95_high,regret_delta,threshold_mass_delta,lower_tail_mass_delta,preferred_actual_action_rate,alternative_actual_action_rate
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__current_winner_team=defense,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",current_winner_team,defense,793,10.614451476208359,9.784680659020694,11.414240790439434,-10.614451476208359,0.21773013796347274,-0.10670870143455109,0.7919293820933165,0.11601513240857503
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__current_winner_team=offense,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",current_winner_team,offense,1077,12.26263903836171,11.49597482320309,12.978399771564128,-12.26263903836171,0.13046889529133712,-0.12478644404380462,0.7335190343546889,0.13834726090993502
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__decl=blanks,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",decl,blanks,227,12.470038314550983,11.076105688702693,13.946029921197681,-12.470038314550983,0.17900881020655848,-0.13614537486486497,0.7709251101321586,0.09251101321585903
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__decl=doubles,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",decl,doubles,263,7.704060039493634,6.537838207479892,8.941067658747217,-7.704060039493634,0.11560836463401752,-0.07722433424154615,0.714828897338403,0.17110266159695817
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__decl=doubles-suit,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",decl,doubles-suit,80,17.51852765157819,14.455164386332035,20.33751722499728,-17.51852765157819,0.25818749986356127,-0.23012500174809247,0.9375,0.05
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__decl=fives,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",decl,fives,181,10.604956095431062,8.898745628145848,12.191385482103456,-10.604956095431062,0.1441436470511951,-0.08483425433135164,0.7458563535911602,0.08287292817679558
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__decl=fours,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",decl,fours,213,8.997693446593823,7.501200421920982,10.53470537768668,-8.997693446593823,0.15239436637190446,-0.08382629133551053,0.7276995305164319,0.15492957746478872
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__decl=no-trump,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",decl,no-trump,36,25.98901796568599,18.506969962062108,32.77518217327694,-25.98901796568599,0.3276388914996965,-0.3109722240414057,0.8333333333333334,0.1111111111111111
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__decl=ones,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",decl,ones,199,12.32935730162388,10.742499820779818,13.972295183336817,-12.32935730162388,0.1801758769656246,-0.1102512564847068,0.7638190954773869,0.135678391959799
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__decl=sixes,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",decl,sixes,189,11.446033261859267,9.91493994929882,12.991921972030054,-11.446033261859267,0.14910052840415605,-0.1067195771232484,0.7671957671957672,0.1164021164021164
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__decl=threes,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",decl,threes,227,13.182034884964112,11.459626147655836,14.74838014311949,-13.182034884964112,0.18270925188330434,-0.1294493398009615,0.7797356828193832,0.11894273127753303
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__decl=twos,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",decl,twos,255,11.705877852819714,10.17306318125304,13.269760028871836,-11.705877852819714,0.17892156870414813,-0.13133333304933473,0.7294117647058823,0.16862745098039217
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__family_role=bidder,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",family_role,bidder,337,9.58981004551064,8.459044348904504,10.67567277790354,-9.58981004551064,0.20596439149838705,-0.09234421360872973,0.7952522255192879,0.11869436201780416
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__family_role=partner,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",family_role,partner,456,11.371697445824873,10.212498530753676,12.466167326215981,-11.371697445824873,0.22642543743438037,-0.11732456195494977,0.7894736842105263,0.11403508771929824
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__family_role=setter,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",family_role,setter,1077,12.26263903836171,11.524381209358776,13.018164672843092,-12.26263903836171,0.13046889529133712,-0.12478644404380462,0.7335190343546889,0.13834726090993502
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__phase=early,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",phase,early,663,16.668633406618884,15.760948405191611,17.545535217424003,-16.668633406618884,0.2059049767822724,-0.17596530993953685,0.808446455505279,0.04675716440422323
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__phase=late,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",phase,late,189,6.215697829828415,4.40498709620011,7.925857032368344,-6.215697829828415,0.08259259235291254,-0.02460317470369831,0.7724867724867724,0.2275132275132275
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__phase=middle,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",phase,middle,1018,9.231877629197347,8.514692409766367,9.899293499395858,-9.231877629197347,0.1582023576350264,-0.09597249505291226,0.7229862475442044,0.16404715127701375
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__position=last,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",position,last,640,15.222795203748683,14.194819843042932,16.286905783963448,-15.222795203748683,0.20663281258166535,-0.1522109375349828,0.790625,0.1140625
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__position=second,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",position,second,887,7.686740593476669,7.092798674592261,8.287435273565835,-7.686740593476669,0.10922773386191119,-0.0857891771677785,0.7102593010146562,0.15670800450958286
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__position=third,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",position,third,343,14.76208288086247,13.490303621228252,16.06971560783532,-14.76208288086247,0.2450291534869473,-0.1326676393660877,0.8221574344023324,0.08454810495626822
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__seat_role=bidder,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",seat_role,bidder,337,9.58981004551064,8.43664293354847,10.689196208334398,-9.58981004551064,0.20596439149838705,-0.09234421360872973,0.7952522255192879,0.11869436201780416
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__seat_role=bidder_partner,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",seat_role,bidder_partner,456,11.371697445824873,10.262215154686649,12.43539161318423,-11.371697445824873,0.22642543743438037,-0.11732456195494977,0.7894736842105263,0.11403508771929824
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__seat_role=left_setter,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",seat_role,left_setter,581,10.182893578126015,9.212780084178853,11.085577302650435,-10.182893578126015,0.11216867568449032,-0.10718588647713144,0.7332185886402753,0.13941480206540446
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__seat_role=right_setter,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",seat_role,right_setter,496,14.698792490774894,13.638860450574054,15.86952994715783,-14.698792490774894,0.1519052412420992,-0.14540322619347623,0.7338709677419355,0.13709677419354838
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__trick_idx=0,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",trick_idx,0,300,19.4029160735372,17.989971457410526,20.711327578811517,-19.4029160735372,0.23066666595016916,-0.20865000100185474,0.7966666666666666,0.03333333333333333
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__trick_idx=1,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",trick_idx,1,363,14.408895665364078,13.33714692737938,15.486930245066642,-14.408895665364078,0.18544077085839075,-0.1489531685657204,0.8181818181818182,0.05785123966942149
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__trick_idx=2,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",trick_idx,2,332,10.811989032281899,9.66388015002461,12.01239156730877,-10.811989032281899,0.15756024122911405,-0.11462349399464228,0.7590361445783133,0.13253012048192772
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__trick_idx=3,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",trick_idx,3,361,9.136559659171427,8.117891227501417,10.241327364255682,-9.136559659171427,0.1564127429313648,-0.09152354559554123,0.7063711911357341,0.15789473684210525
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__trick_idx=4,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",trick_idx,4,325,7.723609325675151,6.424211842076709,9.072870357944987,-7.723609325675151,0.16084615318821027,-0.08186153845431712,0.7046153846153846,0.20307692307692307
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__trick_idx=5,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",trick_idx,5,189,6.215697829828415,4.48726543633356,7.900884615237672,-6.215697829828415,0.08259259235291254,-0.02460317470369831,0.7724867724867724,0.2275132275132275
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__trick_position=1,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",trick_position,1,887,7.686740593476669,7.075716422036948,8.300104745881965,-7.686740593476669,0.10922773386191119,-0.0857891771677785,0.7102593010146562,0.15670800450958286
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__trick_position=2,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",trick_position,2,343,14.76208288086247,13.568179794611632,15.967760539817306,-14.76208288086247,0.2450291534869473,-0.1326676393660877,0.8221574344023324,0.08454810495626822
follower_beat_opponent_vs_decline,follower_beat_opponent_vs_decline__trick_position=3,follow_obligation,"When an opponent is winning the trick and a follower can beat them, is taking control better than declining?",trick_position,3,640,15.222795203748683,14.180625627691915,16.25899130871694,-15.222795203748683,0.20663281258166535,-0.1522109375349828,0.790625,0.1140625
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__count_points=10,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,count_points,10,1024,-12.92976595529126,-13.579487945119581,-12.270943671523128,12.92976595529126,-0.1856494150861181,0.1909814453756553,0.0703125,0.7958984375
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__count_points=5,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,count_points,5,2502,-5.026907581046855,-5.326894905102505,-4.734693273854294,5.026907581046855,-0.07345723392118772,0.06785571544716279,0.1442845723421263,0.7270183852917665
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__current_winner_team=defense,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,current_winner_team,defense,1516,-7.253674034251018,-7.752097530174991,-6.803869655424616,7.253674034251018,-0.10191622680411883,0.0989511868944711,0.10554089709762533,0.7757255936675461
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__current_winner_team=offense,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,current_winner_team,offense,2010,-7.3735488905835505,-7.811479770855524,-6.9811247448043074,7.3735488905835505,-0.10914925397211565,0.107129353622614,0.13582089552238805,0.7253731343283583
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__decl=blanks,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,decl,blanks,371,-9.031547761687914,-10.231177504292395,-7.915158964570542,9.031547761687914,-0.13018867968659437,0.127210241418603,0.11320754716981132,0.7654986522911051
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__decl=doubles,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,decl,doubles,336,-7.313098983229359,-8.231729845083985,-6.444253030144388,7.313098983229359,-0.09422619078430303,0.09721726187161125,0.12202380952380952,0.7380952380952381
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__decl=doubles-suit,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,decl,doubles-suit,395,-7.066740671417947,-7.8715568825319595,-6.314335276629729,7.066740671417947,-0.09756962035935891,0.12151898644581625,0.10632911392405063,0.7721518987341772
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__decl=fives,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,decl,fives,324,-5.364770228503111,-6.154141022007407,-4.605894840080981,5.364770228503111,-0.08828703713614816,0.07935185332633095,0.1111111111111111,0.7623456790123457
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__decl=fours,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,decl,fours,297,-6.780816993666718,-7.812854709937818,-5.775757391394589,6.780816993666718,-0.10774410770020702,0.09609427756194013,0.1414141414141414,0.7272727272727273
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__decl=no-trump,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,decl,no-trump,382,-6.1370608611861295,-6.963775931248022,-5.350041678662934,6.1370608611861295,-0.09248691099495944,0.0953534026800884,0.14659685863874344,0.7591623036649214
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__decl=ones,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,decl,ones,328,-8.500145289921997,-9.697927295196257,-7.366218246105014,8.500145289921997,-0.12765243830920264,0.10875000046259474,0.11280487804878049,0.7164634146341463
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__decl=sixes,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,decl,sixes,362,-6.773746975110998,-7.699477005333161,-5.872048907686869,6.773746975110998,-0.09099447531934354,0.0825414369731771,0.143646408839779,0.7320441988950276
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__decl=threes,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,decl,threes,383,-7.719869845233099,-8.757642629111366,-6.759698577166849,7.719869845233099,-0.10368146245457796,0.10759791122219348,0.11488250652741515,0.7467362924281984
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__decl=twos,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,decl,twos,348,-8.404699430747451,-9.582287098827033,-7.2805406246762505,8.404699430747451,-0.1291379311480613,0.11507183862261303,0.11781609195402298,0.7413793103448276
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__family_role=bidder,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,family_role,bidder,719,-6.4420868504121485,-7.072917788988951,-5.847449419727246,6.4420868504121485,-0.0840194715479692,0.08776077819840467,0.1168289290681502,0.7719054242002782
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__family_role=partner,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,family_role,partner,797,-7.985833614150827,-8.675958302823203,-7.350598383793044,7.985833614150827,-0.11806148029115972,0.10904642384863894,0.09535759096612297,0.7791718946047679
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__family_role=setter,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,family_role,setter,2010,-7.3735488905835505,-7.8054075476486435,-6.969910007706885,7.3735488905835505,-0.10914925397211565,0.107129353622614,0.13582089552238805,0.7253731343283583
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__phase=early,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,phase,early,1225,-9.950719688498245,-10.554718864386787,-9.35971808241034,9.950719688498245,-0.14812244923823342,0.14949796019160017,0.06448979591836734,0.7763265306122449
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__phase=late,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,phase,late,438,-3.0757214404944517,-3.7273162871675742,-2.4581565325867096,3.0757214404944517,-0.019920091157498425,0.01484018239111865,0.273972602739726,0.726027397260274
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__phase=middle,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,phase,middle,1863,-6.591844066908514,-6.971230683111402,-6.202385172324872,6.591844066908514,-0.09861513691635876,0.09431293558317345,0.12560386473429952,0.7326892109500805
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__position=last,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,position,last,1428,-8.53056338614085,-9.06584492591875,-8.043336896514077,8.53056338614085,-0.12087184884285435,0.11945728306248993,0.08123249299719888,0.792016806722689
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__position=second,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,position,second,1672,-5.4585031093160605,-5.841114010803321,-5.061068383729504,5.4585031093160605,-0.0823714115693675,0.08227870809181669,0.18002392344497609,0.6782296650717703
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__position=third,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,position,third,426,-10.584838947915241,-11.610179301364425,-9.597627961509664,10.584838947915241,-0.149213615087836,0.1342370891331437,0.03755868544600939,0.8661971830985915
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__seat_role=bidder,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,seat_role,bidder,719,-6.4420868504121485,-7.052645189177261,-5.848357372855061,6.4420868504121485,-0.0840194715479692,0.08776077819840467,0.1168289290681502,0.7719054242002782
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__seat_role=bidder_partner,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,seat_role,bidder_partner,797,-7.985833614150827,-8.675894022850294,-7.311108658805377,7.985833614150827,-0.11806148029115972,0.10904642384863894,0.09535759096612297,0.7791718946047679
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__seat_role=left_setter,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,seat_role,left_setter,1029,-6.847441735797796,-7.38903168568241,-6.33868578945778,6.847441735797796,-0.1049611281342913,0.10343537409586219,0.13896987366375121,0.7259475218658892
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__seat_role=right_setter,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,seat_role,right_setter,981,-7.92539829147503,-8.594380160799359,-7.266481820852794,7.92539829147503,-0.11354230339833507,0.11100407832498671,0.1325178389398573,0.7247706422018348
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__trick_idx=0,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,trick_idx,0,579,-11.33680456181882,-12.30875507537565,-10.380741741913589,11.33680456181882,-0.171822107522483,0.17446459493952093,0.0690846286701209,0.7996545768566494
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__trick_idx=1,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,trick_idx,1,646,-8.708392843834757,-9.463178307388912,-8.002221212304276,8.708392843834757,-0.12688080504848032,0.12712074421784458,0.06037151702786378,0.7554179566563467
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__trick_idx=2,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,trick_idx,2,663,-7.923485560550566,-8.660858451381753,-7.2590245562317595,7.923485560550566,-0.1189668171703366,0.12024886841108941,0.07239819004524888,0.755656108597285
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__trick_idx=3,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,trick_idx,3,634,-6.596516823407838,-7.269063185204161,-5.983328741801791,6.596516823407838,-0.10175078940116551,0.09248422603460751,0.12460567823343849,0.7176656151419558
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__trick_idx=4,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,trick_idx,4,566,-5.0267542472879265,-5.693261466696595,-4.343057858635912,5.0267542472879265,-0.07126325054930083,0.06598056524551009,0.18904593639575973,0.7226148409893993
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__trick_idx=5,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,trick_idx,5,438,-3.0757214404944517,-3.762706423399451,-2.454332055090225,3.0757214404944517,-0.019920091157498425,0.01484018239111865,0.273972602739726,0.726027397260274
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__trick_position=1,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,trick_position,1,1672,-5.4585031093160605,-5.841217198920476,-5.081393054328886,5.4585031093160605,-0.0823714115693675,0.08227870809181669,0.18002392344497609,0.6782296650717703
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__trick_position=2,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,trick_position,2,426,-10.584838947915241,-11.635376792274275,-9.598454710323486,10.584838947915241,-0.149213615087836,0.1342370891331437,0.03755868544600939,0.8661971830985915
follower_count_into_opponent_vs_noncount,follower_count_into_opponent_vs_noncount__trick_position=3,follow_obligation,Is dumping count while the opponent controls the trick punished relative to non-count alternatives?,trick_position,3,1428,-8.53056338614085,-9.10398128704515,-7.981475273801369,8.53056338614085,-0.12087184884285435,0.11945728306248993,0.08123249299719888,0.792016806722689
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__count_points=10,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",count_points,10,239,-0.23393718338723463,-1.132792128678645,0.6699478718214454,0.23393718338723463,-0.009225939918761472,-0.006192468889992856,0.5146443514644351,0.4225941422594142
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__count_points=5,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",count_points,5,375,1.1452029297749202,0.6931457853317261,1.623199380795161,-1.1452029297749202,0.011373333819210529,-0.01519999960809946,0.648,0.30666666666666664
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__current_winner_team=offense,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",current_winner_team,offense,614,0.6083715176482833,0.1635660004683737,1.0324000886456393,-0.6083715176482833,0.0033550497420520463,-0.01169381094095373,0.5960912052117264,0.3517915309446254
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__decl=blanks,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",decl,blanks,50,0.5237076342105865,-1.1150778329372406,2.3876240634918213,-0.5237076342105865,0.005000001490116119,-0.000699999388307333,0.56,0.38
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__decl=doubles,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",decl,doubles,63,0.823597283531276,-0.3472958406995213,1.9849739670162163,-0.823597283531276,-7.936634892036044e-05,-0.03190476225600356,0.6507936507936508,0.31746031746031744
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__decl=doubles-suit,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",decl,doubles-suit,66,-0.0033214164502692947,-1.4381331656918381,1.366220889669476,0.0033214164502692947,-0.01151515224553419,0.001893938843612418,0.5151515151515151,0.45454545454545453
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__decl=fives,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",decl,fives,61,1.7826477262328884,0.6219563066470818,2.8827169835567474,-1.7826477262328884,0.030245907971116363,-0.014016392167474403,0.7213114754098361,0.22950819672131148
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__decl=fours,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",decl,fours,47,0.5701096644426914,-1.4776438211506986,2.7918068921946464,-0.5701096644426914,-0.00489362139017024,-0.022234042016591165,0.5957446808510638,0.3617021276595745
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__decl=no-trump,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",decl,no-trump,85,0.5743647158145905,-0.682062096455518,1.7238851606845855,-0.5743647158145905,0.00241176393978736,-0.014823528685990501,0.6352941176470588,0.3176470588235294
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__decl=ones,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",decl,ones,63,0.5047982999729732,-0.9107152526340787,1.8074050514944016,-0.5047982999729732,0.01158730262920024,-0.004285714219486903,0.5396825396825397,0.3968253968253968
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__decl=sixes,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",decl,sixes,56,-0.2253951637872628,-1.557028470294816,1.115395596516984,0.2253951637872628,-0.014910712139680982,-0.0017857145950464265,0.5,0.42857142857142855
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__decl=threes,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",decl,threes,57,0.3867331952379461,-1.0646980059774298,1.6369894847535251,-0.3867331952379461,0.0060526350872558456,-0.011578948825205626,0.5789473684210527,0.3333333333333333
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__decl=twos,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",decl,twos,66,1.062207462435419,-0.1293831259915323,2.2468631676200665,-1.062207462435419,0.00780303172315612,-0.016212120581644052,0.6363636363636364,0.3181818181818182
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__family_role=partner,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",family_role,partner,614,0.6083715176482833,0.19111493023579595,1.0536731289584396,-0.6083715176482833,0.0033550497420520463,-0.01169381094095373,0.5960912052117264,0.3517915309446254
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__phase=early,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",phase,early,375,0.23762757967909176,-0.268121490051349,0.7706932498514653,-0.23762757967909176,0.00598666816453139,-0.002359999639292558,0.5973333333333334,0.3546666666666667
partner_count_when_bidder_side_controls_vs_other,partner_count_when_bidder_side_controls_vs_other__phase=late,partner_support_timing,"When bidder's side controls the trick, does partner count donation beat other same-state actions?",phase,late,36,3.4899958479735584,0.8212578230433993,6.626114019917117,-3.4899958479735584,0.003055555952919854,-0.03916666656732559,0.6944444444444444,0.3055555555555556
